GREEN,RED,IR
1358137,647366,1139515
1357861,647389,1139631
1357846,647322,1140730
1357698,647116,1142417
1357698,646992,1144308
1357748,647002,1146002
1357794,647361,1146928
1358013,647711,1147851
1357973,647831,1148391
1357857,648183,1147834
1357909,647492,1148069
1358002,647337,1147710
1357888,647024,1147450
1357998,646867,1147370
1358033,646706,1146843
1358051,646510,1146658
1358116,646518,1146869
1358145,646271,1146488
1358384,645895,1145777
1358602,645509,1146096
1358473,645309,1146631
1358484,645093,1146917
1358358,645089,1147154
1358567,645189,1146962
1358470,645413,1146755
1358198,645303,1146610
1358198,645121,1146656
1358258,645050,1146799
1358258,645024,1146841
1358174,645041,1146678
1358302,644760,1146625
1358177,644659,1146996
1358218,644775,1147601
1358240,644869,1149100
1358237,644979,1150248
1358169,645188,1151556
1358358,645226,1153209
1358178,645156,1154744
1358159,644956,1155157
1358157,644854,1154599
1358419,644619,1154239
1358617,644577,1153848
1358506,644674,1153309
1358366,644749,1152837
1358278,645051,1152808
1358369,644989,1153174
1358205,644982,1153728
1358232,645059,1153585
1358232,644976,1153371
1358013,645116,1152998
1358257,644896,1152655
1358282,645077,1152806
1358192,645079,1152365
1358162,645229,1151818
1358341,645488,1151483
1358411,646195,1151351
1358655,646168,1152091
1358449,646096,1152242
1358576,645800,1151886
1358655,645327,1151725
1358503,644959,1151896
1358375,644920,1152254
1358553,644872,1152228
1358786,645020,1153147
1359053,645020,1153909
1358961,644980,1154302
1358984,644676,1154742
1358694,644450,1154234
1359135,644356,1153626
1359059,644240,1152952
1359010,644172,1152882
1359010,644001,1153237
1358878,644107,1153567
1358908,644088,1154079
1358919,644395,1155201
1358976,644627,1156004
1359031,644950,1157724
1358900,645193,1160960
1358969,645444,1161320
1359023,645284,1160781
1358933,645000,1159855
1358918,644830,1159551
1358978,644724,1159314
1359002,644804,1159710
1358999,644695,1159749
1359014,644721,1159898
1359254,644697,1160106
1359373,644524,1160790
1359205,644386,1161207
1359315,644273,1161437
1359207,644322,1161378
1359427,644196,1161509
1359252,644184,1161771
1359011,644064,1161799
1359011,643936,1161469
1359019,643856,1160587
1359145,643883,1159996
1359049,643843,1160401
1359195,643634,1161263
1359229,643606,1161469
1359295,643597,1162042
1359023,643748,1162598
1359066,643597,1163324
1359153,643371,1164320
1359215,643076,1165445
1359257,642793,1166383
1359276,642667,1167638
1359392,642670,1168189
1359496,642556,1167901
1359979,642384,1167570
1359894,642309,1167510
1359755,642018,1167259
1359957,641870,1167358
1359628,641783,1167344
1359831,641679,1168066
1359855,641824,1168617
1359695,642076,1169152
1359695,642235,1169995
1359822,642237,1170798
1359949,642391,1170081
1359691,642554,1169742
1359875,642446,1168719
1359976,642135,1167792
1359905,641686,1167249
1359691,641650,1168013
1359899,641448,1168197
1359856,641586,1168639
1360000,641457,1169055
1359623,641393,1169935
1359761,641304,1171016
1359651,641160,1172658
1359681,640894,1174245
1360104,640785,1176352
1360309,640709,1177934
1359903,640567,1178271
1359956,640739,1177687
1359623,640751,1177501
1359801,640759,1177374
1359713,640913,1177222
1359564,640884,1177223
1359564,640643,1177162
1359595,640523,1176905
1359562,640423,1177344
1359680,640174,1177449
1359768,640012,1177711
1359743,639823,1177233
1359850,639936,1176633
1359836,639799,1175962
1359990,639938,1175466
1359920,640100,1175490
1359809,640009,1175737
1359866,639822,1175787
1359957,639588,1175351
1359860,639485,1175104
1360130,639311,1174356
1360257,639225,1173834
1360460,639081,1173132
1360120,638931,1172887
1360418,639110,1172535
1360100,639474,1172255
1360517,639592,1172297
1360332,640054,1171754
1360058,640332,1172047
1360058,640725,1171729
1360152,641266,1172040
1360374,641563,1172706
1359998,641287,1172882
1360162,641159,1172426
1360251,641101,1171882
1360241,641273,1171758
1360135,641161,1171283
1360365,640965,1171018
1360155,641244,1170974
1360388,640987,1171141
1360241,640641,1171360
1360295,640302,1171909
1360276,640071,1171827
1360430,639934,1170955
1360717,639668,1170548
1360764,639608,1170393
1360787,639513,1170530
1360574,639439,1170291
1360481,639640,1170754
1360439,639513,1171180
1360364,639530,1171143
1360469,639102,1170013
1360469,639173,1169167
1360263,639186,1168202
1360389,639246,1168201
1360478,639110,1167906
1360577,638928,1168335
1360372,638743,1168173
1360514,638496,1168376
1360410,638681,1167713
1360438,638411,1167572
1360451,638626,1167169
1360728,638503,1167132
1360570,638326,1167531
1360622,638230,1167833
1360902,638227,1168207
1361123,638156,1168699
1361309,638322,1168939
1361160,638433,1170022
1361104,638537,1170047
1361154,638647,1169606
1361173,638695,1168853
1361262,638649,1168939
1360877,638619,1169205
1361016,638521,1169035
1361016,638286,1168576
1360960,638209,1168478
1361189,638285,1168776
1361098,638237,1168979
1361173,638099,1169304
1360972,638098,1169372
1361040,638041,1169308
1360937,638326,1168556
1361095,638530,1168252
1360977,638850,1168178
1361027,639099,1168195
1360943,639578,1168215
1361116,640379,1167817
1361142,640944,1167922
1361438,641383,1167805
1361443,641542,1167763
1361262,641604,1167928
1361222,641851,1167395
1361593,642320,1166944
1361684,642784,1167233
1361354,643227,1168126
1361154,643461,1168730
1361154,643516,1168689
1361205,643607,1168571
1361487,643642,1168031
1361476,643699,1167558
1361358,643517,1167429
1361519,643589,1167718
1361582,643860,1168661
1361612,644042,1168938
1361522,643711,1169516
1361809,643595,1170035
1361768,643394,1170211
1361716,643007,1170354
1361688,642849,1170525
1361886,642619,1170496
1361865,642682,1170522
1362212,642756,1170592
1362176,642902,1170903
1362263,642961,1170875
1362337,643382,1170564
1362298,643671,1170022
1362327,643668,1169663
1362090,643587,1169575
1361997,643314,1169600
1361997,643277,1169929
1361959,643171,1170363
1361915,643277,1171185
1362186,643388,1171357
1362216,643569,1170546
1362220,643821,1169962
1362032,643875,1169879
1362118,643844,1169267
1362181,643639,1169090
1362074,643614,1169097
1362072,643505,1169371
1362083,643506,1169057
1362182,643416,1168987
1362148,643524,1168464
1362305,643636,1168055
1362667,643794,1168193
1362786,643792,1168836
1362463,643721,1168491
1362651,643749,1168489
1362558,643802,1168770
1362879,643859,1169051
1362625,643987,1169187
1362454,643938,1169162
1362454,643696,1169466
1362561,643376,1170359
1362570,643077,1171261
1362607,642882,1173448
1362582,642667,1174165
1362567,642680,1175501
1362661,643205,1175802
1362575,643742,1176125
1362764,644069,1176299
1362725,644380,1176402
1362674,644317,1176221
1362583,644095,1175890
1362508,644162,1175310
1362686,644138,1174814
1362831,644013,1174468
1362972,644101,1174216
1363056,644152,1175000
1363095,644320,1175005
1363043,644474,1175151
1363091,644887,1175177
1363299,645070,1176039
1362862,645553,1176456
1362862,645446,1176016
1363027,645182,1175788
1362977,644942,1175222
1363140,644665,1174795
1363192,644319,1174413
1363406,643989,1174961
1363158,644056,1175565
1363361,644200,1176138
1363045,644222,1176862
1363198,644088,1177234
1363139,643876,1177167
1363159,643526,1176912
1362884,643292,1176665
1363219,643373,1175612
1363206,643638,1174660
1363700,643799,1174042
1363658,644224,1174210
1363628,644692,1173844
1363592,645305,1173254
1363658,645794,1173175
1363487,645836,1173508
1363485,645682,1173041
1363140,645312,1172429
1363140,644862,1172152
1363468,644578,1172335
1363238,644336,1172530
1363541,644481,1172665
1363405,644169,1170804
1363443,643599,1170330
1363478,643079,1169680
1363645,643138,1169011
1363528,643295,1168851
1363701,643321,1169302
1363661,643622,1169652
1363712,643788,1169688
1363495,643872,1169230
1363669,643827,1168878
1363550,643682,1168841
1363827,643484,1168555
1363653,643122,1168422
1363849,643039,1168098
1363682,642853,1168250
1363931,642959,1168215
1363626,643097,1168364
1363611,643205,1168315
1363611,642863,1168554
1362988,642434,1169351
1362976,642187,1170465
1362365,641995,1171752
1362458,641902,1171425
1362270,641849,1171308
1361986,642528,1171778
1361705,642873,1171923
1361918,643224,1172029
1361683,643454,1172030
1361818,643451,1172501
1361749,643212,1173436
1361595,642665,1173753
1361385,642507,1174347
1361512,642155,1175112
1361628,642126,1176164
1361813,642071,1176729
1361568,642082,1176246
1361692,642102,1175321
1361662,642433,1173822
1361749,642360,1172458
1361607,642522,1171614
1361356,642314,1170208
1361356,642161,1169385
1361282,642078,1168732
1361491,642177,1167643
1361331,642216,1165140
1361311,642242,1164255
1361336,642153,1163491
1361212,642230,1162503
1361069,642270,1162246
1361237,642045,1161891
1361115,641802,1161533
1361340,641713,1161621
1361151,641437,1161710
1361168,641291,1161889
1361296,641318,1162399
1361434,641356,1163440
1361591,641625,1164575
1361800,641648,1164658
1361559,641752,1164187
1361657,641661,1163541
1361660,641724,1163396
1362045,641793,1164009
1361666,642165,1164205
1361483,642292,1163958
1361483,642202,1164132
1361493,642237,1163654
1361529,642268,1163265
1361611,642267,1162292
1361609,642154,1161748
1361568,641867,1161910
1361538,641710,1161902
1361659,641666,1162140
1361701,641700,1162043
1361624,641906,1161983
1361569,642100,1161789
1361507,642331,1161807
1361616,642720,1161510
1361614,643013,1161208
1361751,643312,1161603
1362049,643420,1162243
1362114,643185,1162275
1361918,642975,1162162
1361668,642932,1162272
1361607,642792,1162246
1361847,642860,1160946
1361827,643028,1160184
1361668,643220,1159409
1361668,643573,1159403
1361758,643900,1160233
1361762,644239,1161174
1361755,644325,1162717
1361755,644119,1162847
1361711,643781,1163117
1361639,643547,1163631
1361797,643071,1164946
1361856,642951,1165985
1361869,643161,1166025
1362063,642995,1165419
1361761,643020,1164628
1361871,643159,1163787
1361945,643301,1163044
1362083,643054,1162920
1362384,642699,1163312
1362262,642375,1163273
1362195,641945,1163014
1362286,641806,1162343
1362385,641647,1162164
1362275,641884,1162336
1361916,641650,1162427
1361916,641538,1161574
1361950,641506,1161454
1362106,641363,1161134
1361933,641175,1161946
1362064,640788,1162277
1362155,640503,1163287
1362316,639931,1163476
1362143,639783,1163455
1362358,639348,1163505
1362340,639308,1163094
1362376,639429,1162672
1362361,639349,1163010
1362099,639237,1163700
1362183,639412,1164597
1362208,639379,1165099
1362572,639322,1165147
1362649,639328,1165008
1362620,639299,1165065
1362775,639350,1165193
1362587,639539,1165375
1362609,639646,1165670
1362457,639851,1165447
1362395,639904,1165086
1362395,639896,1164611
1362543,639856,1164743
1362517,639739,1165387
1362571,639459,1167080
1362686,639123,1167895
1362549,638858,1169072
1362833,638502,1169547
1362635,638538,1169783
1362805,638251,1169842
1362739,638122,1169412
1362457,637919,1168006
1362463,637826,1166872
1362490,637936,1166226
1362428,638444,1166187
1362559,638653,1165383
1362865,638902,1164635
1362876,639044,1164029
1362669,638727,1163280
1362657,638312,1162478
1362706,638049,1162080
1362796,637876,1161822
1362735,638009,1160381
1362461,638012,1159698
1362278,638114,1159863
1362278,638186,1160011
1362574,638123,1160116
1362397,638251,1160060
1362602,638249,1160440
1362403,638367,1160623
1362561,638842,1160600
1362571,639113,1160551
1362711,639675,1160502
1362628,640111,1160086
1362640,640483,1159509
1362402,640567,1158368
1362348,640387,1157356
1362498,640280,1156452
1362882,640246,1156225
1362842,640365,1155758
1363203,640465,1155271
1363115,640547,1155669
1363232,640802,1156336
1363149,641154,1156395
1363385,641732,1155375
1363041,642395,1153977
1363024,642686,1153504
1363024,643002,1152648
1363086,643461,1151790
1363292,644235,1151514
1363265,644866,1151911
1363568,645420,1151692
1363360,645975,1151090
1363781,646488,1150399
1363453,646524,1150311
1363848,646015,1149805
1363891,645761,1149182
1363941,645502,1148661
1363619,645569,1148535
1363721,645625,1148854
1363705,645872,1148993
1363930,645872,1149382
1364193,645850,1149358
1364223,645560,1149106
