GREEN,RED,IR
1535157,1203666,1692976
1534937,1203842,1692826
1534702,1204146,1694905
1534731,1205137,1695496
1534787,1205775,1697039
1534705,1206603,1696343
1534778,1207103,1698607
1534846,1208590,1696959
1534982,1209641,1698466
1535224,1210655,1696962
1535141,1211994,1696793
1534518,1213056,1697523
1534895,1216565,1698042
1534801,1216327,1698304
1535009,1216161,1700257
1534885,1215482,1698952
1534751,1215353,1697906
1534680,1215795,1696597
1534451,1216263,1695664
1534037,1216583,1693107
1534370,1215785,1692721
1534058,1215421,1693617
1534000,1215501,1693934
1533914,1215373,1694939
1533654,1215760,1694156
1534077,1216236,1694246
1534163,1216993,1692831
1534500,1217500,1690007
1534306,1219890,1687092
1534468,1221372,1685629
1534469,1223821,1683341
1534645,1224897,1680423
1534538,1224992,1676446
1534623,1225042,1668683
1534233,1226048,1665451
1534157,1226755,1661237
1534268,1227483,1658558
1534299,1228090,1654866
1534176,1228995,1652982
1534385,1229685,1650979
1534166,1229906,1649817
1534175,1230138,1645845
1534333,1230987,1642519
1534752,1233658,1640723
1534552,1236265,1637861
1534771,1234070,1637689
1534977,1233370,1636641
1534956,1232112,1635049
1534955,1231091,1635775
1534964,1228279,1636098
1534760,1227428,1636358
1534438,1228941,1637066
1534020,1233627,1639380
1533398,1234332,1641307
1533399,1236027,1644360
1533104,1240350,1646689
1532523,1244825,1649132
1532710,1246289,1652027
1532918,1248309,1654853
1532574,1250922,1657056
1532248,1253518,1659551
1532157,1256014,1662341
1532205,1260175,1664203
1532211,1261841,1664941
1532191,1263558,1663769
1531974,1265150,1663267
1531954,1266033,1662646
1531985,1266387,1662704
1531954,1266075,1663569
1531865,1266466,1665108
1531785,1268107,1665702
1531834,1268582,1667167
1531617,1268251,1668880
1531711,1267711,1671056
1531706,1266800,1673120
1531726,1265945,1676534
1531661,1264385,1678108
1531521,1263930,1679634
1531569,1264362,1680524
1531556,1264577,1680830
1531652,1264071,1681953
1531335,1263126,1682208
1531657,1262029,1681795
1531454,1260553,1683321
1531896,1258796,1683194
1532063,1256320,1684970
1532209,1254733,1686000
1532011,1252974,1688752
1532173,1252133,1688731
1532085,1250709,1688936
1532582,1249279,1689663
1532326,1248025,1689918
1532232,1246105,1688471
1532158,1244117,1687966
1532289,1242444,1687278
1532216,1240819,1688136
1532422,1239578,1689192
1532377,1238853,1690822
1532092,1237940,1691542
1532073,1237600,1692202
1532299,1235155,1693530
1532316,1232971,1694393
1532179,1235034,1694994
1531439,1237602,1695436
1531419,1237524,1696190
1531079,1236982,1696242
1531414,1236465,1696926
1530992,1236339,1696836
1530748,1235957,1696410
1530622,1236013,1697265
1530763,1236376,1697099
1530530,1237608,1698862
1530716,1238215,1700216
1530400,1238716,1701697
1530341,1239519,1701544
1530396,1240121,1700382
1530542,1240212,1698080
1530665,1240648,1695613
1530918,1240975,1692334
1530604,1241205,1691526
1530716,1241532,1691013
1530514,1242013,1690708
1530692,1242118,1691920
1530067,1242501,1693432
1530067,1242495,1695336
1530115,1243169,1696422
1530164,1243982,1697475
1530076,1245232,1699870
1530071,1246463,1700879
1530040,1247816,1701738
1529642,1250583,1703021
1529537,1251492,1704123
1529670,1251283,1704927
1529345,1250937,1706291
1529649,1250870,1706502
1529349,1254446,1708222
1529640,1253830,1707976
1529571,1251710,1708024
1529447,1252347,1706461
1529730,1253440,1705864
1530003,1253517,1706111
1529691,1252954,1707398
1529846,1248603,1708014
1529843,1245613,1708851
1529575,1241440,1708938
1529484,1245679,1710255
1529661,1249611,1712052
1529942,1248823,1712504
1529693,1252139,1712688
1529078,1264137,1712077
1528546,1268955,1710512
1528479,1273243,1710856
1527769,1276904,1709021
1528076,1281582,1707513
1527532,1283245,1706173
1527159,1285193,1705021
1527349,1286760,1705819
1526438,1288400,1706100
1526487,1290398,1707021
1526274,1293348,1706474
1526326,1296459,1705843
1524621,1306743,1703481
1523649,1312561,1702386
1522618,1314977,1699522
1522536,1315873,1698908
1522274,1316130,1696314
1522323,1316472,1694272
1521961,1317549,1692722
1520947,1318242,1692572
1521420,1318262,1691453
1521201,1316168,1691132
1522134,1301999,1691574
1522359,1288988,1694372
1522308,1290750,1696115
1522009,1294205,1702182
1521982,1293218,1703470
1521971,1293914,1703754
1521995,1295123,1705251
1521818,1296498,1706654
1521416,1299746,1708294
1520996,1301436,1709126
1521315,1304284,1710794
1521208,1306137,1712650
1521179,1308192,1714635
1520846,1310122,1714906
1520521,1312752,1716431
1520700,1318295,1717744
1520578,1318546,1716808
1520142,1320159,1716702
1518821,1322961,1717001
1518515,1324608,1714873
1518280,1325699,1715052
1517860,1326531,1714556
1517459,1326869,1715945
1516706,1326066,1716656
1516291,1325792,1717585
1516132,1325229,1720914
1515781,1324008,1721849
1515087,1322782,1724399
1514478,1323487,1724224
1514378,1323797,1727170
1514527,1322113,1728137
1514348,1321512,1730694
1514159,1320717,1731541
1514032,1320743,1733479
1513726,1321266,1734559
1513739,1321261,1737165
1513510,1320364,1738527
1513497,1318188,1741334
1513449,1314849,1742242
1513777,1314328,1743379
1513837,1312801,1744995
1514133,1303742,1747030
1514197,1299370,1746804
1514322,1298789,1747424
1514438,1298445,1747948
1514089,1298204,1748805
1514023,1298201,1747599
1514319,1298276,1749177
1514125,1298292,1748869
1514322,1298595,1748347
1514551,1299509,1749436
1514243,1300528,1749277
1514125,1302449,1751282
1514475,1304278,1750301
1514538,1305773,1753251
1514809,1306398,1751945
1514679,1306814,1753326
1514575,1306651,1752270
1514622,1306760,1753300
1514675,1309310,1752231
1514345,1310102,1752974
1514537,1309824,1750642
1514671,1309503,1750751
